"","Uniprot_ID","GO_Terms","eggNOG"
"521","A3CPE4","extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; collagen binding [GO:0005518]; cell adhesion [GO:0007155]","COG4932"
"522","A3CLV1","integral component of membrane [GO:0016021]; beta-lactamase activity [GO:0008800]; beta-lactam antibiotic catabolic process [GO:0030655]","COG2367"
"523","A3CL95","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG0444"
"524","A3CLU2","N-methyltransferase activity [GO:0008170]; nucleic acid binding [GO:0003676]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; macromolecule methylation [GO:0043414]","COG4123"
"525","A3CNU1",NA,"ENOG5032SW2"
"526","A3CMK2","hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]","COG2169"
"527","A3CPV0",NA,"COG2461"
"528","A3CQD6","4-hydroxy-tetrahydrodipicolinate reductase [GO:0008839]; lysine biosynthetic process via diaminopimelate [GO:0009089]","COG3804"
"529","A3CPI0","integral component of membrane [GO:0016021]","ENOG5031GJH"
"530","A3CKL1",NA,"COG5263"
"531","A3CKL1",NA,"COG0860"
"532","A3CM07","mannose-6-phosphate isomerase activity [GO:0004476]; zinc ion binding [GO:0008270]; carbohydrate metabolic process [GO:0005975]","COG1482"
"533","A3CN91","2 iron, 2 sulfur cluster binding [GO:0051537]; electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; metal ion binding [GO:0046872]; 'de novo' UMP biosynthetic process [GO:0044205]","COG0543"
"534","A3CN69","chromosome [GO:0005694]; cytoplasm [GO:0005737]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA negative supercoiling activity [GO:0034335]; DNA topological change [GO:0006265]; DNA-dependent DNA replication [GO:0006261]","COG0188"
"535","A3CLJ9","dextransucrase activity [GO:0047849]; glucosyltransferase activity [GO:0046527]; glucan biosynthetic process [GO:0009250]","COG0366"
"536","A3CLJ9","dextransucrase activity [GO:0047849]; glucosyltransferase activity [GO:0046527]; glucan biosynthetic process [GO:0009250]","COG5263"
"537","A3CJX2","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; damaged DNA binding [GO:0003684]; helicase activity [GO:0004386]; hydrolase activity [GO:0016787]; regulation of transcription, DNA-templated [GO:0006355]; transcription-coupled nucleotide-excision repair, DNA damage recognition [GO:0000716]","COG1197"
"538","A3CNZ6","membrane [GO:0016020]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]","COG1134"
"539","A3CKW5",NA,"COG5504"
"540","A3CP49","integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]; regulation of transcription, DNA-templated [GO:0006355]","COG5002"
"541","A3CMG2","membrane [GO:0016020]; ATP binding [GO:0005524]; ATPase-coupled phosphate ion transmembrane transporter activity [GO:0015415]; hydrolase activity [GO:0016787]; inorganic phosphate transmembrane transporter activity [GO:0005315]","COG1117"
"542","A3CQ87","cytoplasm [GO:0005737]; acetolactate synthase activity [GO:0003984]; acetolactate synthase regulator activity [GO:1990610]; isoleucine biosynthetic process [GO:0009097]; valine biosynthetic process [GO:0009099]","COG0440"
"543","A3CMF8","plasma membrane [GO:0005886]; phosphate ion binding [GO:0042301]; phosphate ion transport [GO:0006817]","COG0226"
"544","A3CR13","integral component of membrane [GO:0016021]","COG1714"
"545","A3CRA6",NA,"COG1011"
"546","A3CQF5","cytoplasm [GO:0005737]; RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]; RNA processing [GO:0006396]","COG0566"
"547","A3CL15","phosphatase activity [GO:0016791]","COG0561"
"548","A3CMQ2","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]; hydrolase activity, acting on glycosyl bonds [GO:0016798]; xylan catabolic process [GO:0045493]","COG0726"
"549","A3CPG8","integral component of membrane [GO:0016021]","ENOG5030CJU"
"550","A3CPL4","cystathionine gamma-synthase activity [GO:0003962]; cystathionine gamma-synthase activity (acts on O-phosphohomoserine) [GO:0102028]; pyridoxal phosphate binding [GO:0030170]; transsulfuration [GO:0019346]","COG0626"
"551","A3CKX1","L-methionine:thioredoxin-disulfide S-oxidoreductase activity [GO:0033744]; peptide-methionine (R)-S-oxide reductase activity [GO:0033743]; peptide-methionine (S)-S-oxide reductase activity [GO:0008113]; cellular protein modification process [GO:0006464]; protein repair [GO:0030091]; response to oxidative stress [GO:0006979]","COG0229"
"552","A3CKX1","L-methionine:thioredoxin-disulfide S-oxidoreductase activity [GO:0033744]; peptide-methionine (R)-S-oxide reductase activity [GO:0033743]; peptide-methionine (S)-S-oxide reductase activity [GO:0008113]; cellular protein modification process [GO:0006464]; protein repair [GO:0030091]; response to oxidative stress [GO:0006979]","COG0225"
"553","A3CQ49","peroxiredoxin activity [GO:0051920]","COG2128"
"554","A3CKD1","integral component of membrane [GO:0016021]; penicillin binding [GO:0008658]; peptidoglycan glycosyltransferase activity [GO:0008955]; serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]","COG0744"
"555","A3CQ57","[acyl-carrier-protein] S-malonyltransferase activity [GO:0004314]","COG0331"
"556","A3CN94","hydrolase activity [GO:0016787]",NA
"557","A3CNI4","metal ion binding [GO:0046872]; cell adhesion [GO:0007155]; metal ion transport [GO:0030001]","COG0803"
"558","A3CP63","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","COG0609"
"559","A3CN37","RNA binding [GO:0003723]; regulation of transcription, DNA-templated [GO:0006355]","COG3711"
"560","A3CQG3","catalytic activity [GO:0003824]; nucleoside metabolic process [GO:0009116]","COG2820"
"561","A3CP03","transferase activity [GO:0016740]","COG1216"
"562","A3CR06","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG1136"
"563","A3CQG8","metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]","COG1164"
"564","A3CQ65","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]; peptide transport [GO:0015833]","COG0444"
"565","A3CQJ4","protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]; regulation of transcription, DNA-templated [GO:0006355]","COG3711"
"566","A3CMH9","ATP binding [GO:0005524]; helicase activity [GO:0004386]; nucleic acid binding [GO:0003676]","COG0513"
"567","A3CQ38","cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG3444"
"568","A3CQ38","cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG2893"
"569","A3CMM7","ATP binding [GO:0005524]; pyruvate, water dikinase activity [GO:0008986]","COG3848"
"570","A3CMM7","ATP binding [GO:0005524]; pyruvate, water dikinase activity [GO:0008986]","COG0574"
"571","A3CJX0","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; GTP binding [GO:0005525]; ribosomal large subunit binding [GO:0043023]; ribosome binding [GO:0043022]","COG0012"
"572","A3CL92","ATP-binding cassette (ABC) transporter complex [GO:0043190]; periplasmic space [GO:0042597]; heme binding [GO:0020037]; nickel cation binding [GO:0016151]; nickel cation transport [GO:0015675]; transmembrane transport [GO:0055085]","COG0747"
"573","A3CQI6","integral component of membrane [GO:0016021]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]","COG0750"
"574","A3CNU6","neopullulanase activity [GO:0031216]; carbohydrate metabolic process [GO:0005975]","COG0366"
"575","A3CMD3","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phenylalanine-tRNA ligase activity [GO:0004826]; tRNA binding [GO:0000049]; phenylalanyl-tRNA aminoacylation [GO:0006432]","COG0073"
"576","A3CMD3","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phenylalanine-tRNA ligase activity [GO:0004826]; tRNA binding [GO:0000049]; phenylalanyl-tRNA aminoacylation [GO:0006432]","COG0072"
"577","A3CP45","chromosome [GO:0005694]; cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; chromosome condensation [GO:0030261]; DNA replication [GO:0006260]; sister chromatid cohesion [GO:0007062]","COG1196"
"578","A3CQA5","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG4586"
"579","A3CMH0","aminopeptidase activity [GO:0004177]; metallopeptidase activity [GO:0008237]; zinc ion binding [GO:0008270]","COG0308"
"580","A3CQS7","ATP-binding cassette (ABC) transporter complex [GO:0043190]; periplasmic space [GO:0042597]; peptide transport [GO:0015833]; protein transport [GO:0015031]; transmembrane transport [GO:0055085]","COG4166"
"581","A3CQK5","DNA binding [GO:0003677]; intramolecular oxidoreductase activity, interconverting aldoses and ketoses [GO:0016861]; lyase activity [GO:0016829]; zinc ion binding [GO:0008270]; carbohydrate metabolic process [GO:0005975]; DNA repair [GO:0006281]","COG3623"
"582","A3CMC5","extracellular region [GO:0005576]","COG2373"
"583","A3CLN2","lyase activity [GO:0016829]; RNA binding [GO:0003723]; rRNA pseudouridine synthase activity [GO:0120159]; enzyme-directed rRNA pseudouridine synthesis [GO:0000455]","COG1187"
"584","A3CNC4","oxidoreductase activity [GO:0016491]; tRNA processing [GO:0008033]","COG0607"
"585","A3CL98","cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]; queuosine biosynthetic process [GO:0008616]; tRNA processing [GO:0008033]","COG1600"
"586","A3CKJ7","extracellular region [GO:0005576]; 2',3'-cyclic-nucleotide 2'-phosphodiesterase activity [GO:0008663]; 3'-nucleotidase activity [GO:0008254]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; nucleotide catabolic process [GO:0009166]","COG0737"
"587","A3CR68","integral component of membrane [GO:0016021]; establishment of competence for transformation [GO:0030420]","COG2165"
"588","A3CK93","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG1121"
"589","A3CMC4","extracellular region [GO:0005576]","COG2373"
"590","A3CLE0","phosphatase activity [GO:0016791]","COG0561"
"591","A3CLE0","phosphatase activity [GO:0016791]","COG4696"
"592","A3CR25","isoamylase activity [GO:0019156]; pullulanase activity [GO:0051060]","COG1523"
"593","A3CJZ2","metal ion binding [GO:0046872]; phosphoribosylformylglycinamidine synthase activity [GO:0004642]; purine nucleotide biosynthetic process [GO:0006164]","COG0047"
"594","A3CJZ2","metal ion binding [GO:0046872]; phosphoribosylformylglycinamidine synthase activity [GO:0004642]; purine nucleotide biosynthetic process [GO:0006164]","COG0046"
"595","A3CKZ9","integral component of membrane [GO:0016021]; metalloendopeptidase activity [GO:0004222]; CAAX-box protein processing [GO:0071586]","COG1266"
"596","A3CLZ2","integral component of membrane [GO:0016021]; metalloendopeptidase activity [GO:0004222]; CAAX-box protein processing [GO:0071586]","COG1266"
"597","A3CQ88","acetolactate synthase activity [GO:0003984]; flavin adenine dinucleotide binding [GO:0050660]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]; isoleucine biosynthetic process [GO:0009097]; valine biosynthetic process [GO:0009099]","COG0028"
"598","A3CNL3","integral component of membrane [GO:0016021]; metalloendopeptidase activity [GO:0004222]; CAAX-box protein processing [GO:0071586]","COG1266"
"599","A3CQ10",NA,"ENOG502Z8TZ"
"600","A3CR15",NA,"COG4260"
"601","A3CMG1","membrane [GO:0016020]; ATP binding [GO:0005524]; ATPase-coupled phosphate ion transmembrane transporter activity [GO:0015415]; hydrolase activity [GO:0016787]; inorganic phosphate transmembrane transporter activity [GO:0005315]","COG1117"
"602","A3CNL6","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG0488"
"603","A3CM76","O-acetylhomoserine aminocarboxypropyltransferase activity [GO:0003961]; pyridoxal phosphate binding [GO:0030170]; transsulfuration [GO:0019346]","COG2873"
"604","A3CPK3","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG0411"
"605","A3CLS4","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity [GO:0047480]; UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity [GO:0008766]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG0770"
"606","A3CKL4","metal ion binding [GO:0046872]; cell adhesion [GO:0007155]; metal ion transport [GO:0030001]","COG0803"
"607","A3CRB3","4 iron, 4 sulfur cluster binding [GO:0051539]; L-serine ammonia-lyase activity [GO:0003941]; metal ion binding [GO:0046872]; gluconeogenesis [GO:0006094]","COG1760"
"608","A3CQJ3","integral component of membrane [GO:0016021]; metalloendopeptidase activity [GO:0004222]; CAAX-box protein processing [GO:0071586]","COG1266"
"609","A3CPJ3","DNA binding [GO:0003677]; type II site-specific deoxyribonuclease activity [GO:0009036]; DNA restriction-modification system [GO:0009307]","ENOG502Z7V5"
"610","A3CKB2","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]","COG0542"
"611","A3CQ08","membrane [GO:0016020]; serine-type endopeptidase activity [GO:0004252]","COG1196"
"612","A3CQ08","membrane [GO:0016020]; serine-type endopeptidase activity [GO:0004252]","COG1404"
"613","A3CQ11",NA,"ENOG502Z96M"
"614","A3CKP0","integral component of membrane [GO:0016021]","COG2020"
"615","A3CM12","plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]","COG0056"
"616","A3CM91","plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; transmembrane transporter activity [GO:0022857]; cell cycle [GO:0007049]; cell division [GO:0051301]","COG2884"
"617","A3CN74","L-isoleucine transaminase activity [GO:0052656]; L-leucine transaminase activity [GO:0052654]; L-leucine:2-oxoglutarate aminotransferase activity [GO:0050048]; L-valine transaminase activity [GO:0052655]; isoleucine biosynthetic process [GO:0009097]; leucine biosynthetic process [GO:0009098]; valine biosynthetic process [GO:0009099]","COG0115"
"618","A3CPQ2","cytoplasm [GO:0005737]; RNA binding [GO:0003723]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; tRNA methyltransferase activity [GO:0008175]","COG0219"
"619","A3CK97","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATPase-coupled cation transmembrane transporter activity [GO:0019829]; hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]","COG2217"
"620","A3CMW8","extracellular region [GO:0005576]; integral component of membrane [GO:0016021]","ENOG5033R50"
"621","A3CQX4","2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity [GO:0050518]; D-ribitol-5-phosphate cytidylyltransferase activity [GO:0047349]; cell wall organization [GO:0071555]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; poly(ribitol phosphate) teichoic acid biosynthetic process [GO:1902012]","COG1211"
"622","A3CP07","transferase activity [GO:0016740]","COG1216"
"623","A3CMZ9","D-glucosamine PTS permease activity [GO:0103111]; metal ion binding [GO:0046872]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG1447"
"624","A3CQB7","phosphomethylpyrimidine kinase activity [GO:0008972]; thiamine biosynthetic process [GO:0009228]","COG0351"
