"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","COG_ID","COG_Category","KEGG_Pathway"
"1565","BT_1407",NA,NA,"Q8A7W7","iron-sulfur cluster binding [GO:0051536]","COG3581","COG1924","","NA"
"1566","BT_1407",NA,NA,"Q8A7W7","iron-sulfur cluster binding [GO:0051536]","COG1924","COG1924","","NA"
"1567","BT_1407",NA,NA,"Q8A7W7","iron-sulfur cluster binding [GO:0051536]","COG3580","COG1924","","NA"
"1568","BT_1408",NA,NA,"Q8A7W6","cytoplasm [GO:0005737]; serine-type peptidase activity [GO:0008236]","COG4946","COG0793","","NA"
"1569","BT_1408",NA,NA,"Q8A7W6","cytoplasm [GO:0005737]; serine-type peptidase activity [GO:0008236]","COG0793","COG0793","","NA"
"1570","BT_1409",NA,NA,"Q8A7W5","metal ion binding [GO:0046872]; methyltransferase activity [GO:0008168]; methylation [GO:0032259]","COG2040","COG2040","","NA"
"1571","BT_1410","","(GenBank) putative metallo-beta-lactamase","Q8A7W4","transferase activity [GO:0016740]","COG1237","COG1237","","Biosynthesis of cofactors, Folate biosynthesis"
"1572","BT_1411",NA,NA,"Q8A7W3","cytoplasm [GO:0005737]; methylated-DNA-[protein]-cysteine S-methyltransferase activity [GO:0003908]; DNA dealkylation involved in DNA repair [GO:0006307]; methylation [GO:0032259]","COG0350",NA,NA,NA
"1573","BT_1412",NA,NA,"Q8A7W2","oxidoreductase activity [GO:0016491]","COG0655","COG0655","","NA"
"1574","BT_1413",NA,NA,"Q8A7W1","cytosol [GO:0005829]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]","COG0664","COG0664","","NA"
"1575","BT_1414",NA,NA,"Q8A7W0",NA,"COG3203",NA,NA,NA
"1576","BT_1415",NA,NA,"Q8A7V9","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; heme binding [GO:0020037]; cytochrome complex assembly [GO:0017004]; heme transport [GO:0015886]","COG0755",NA,NA,NA
"1577","BT_1416",NA,NA,"Q8A7V8","integral component of membrane [GO:0016021]; cytochrome complex assembly [GO:0017004]","COG1333",NA,NA,NA
"1578","BT_1417","","(GenBank) cytochrome C552 precursor","Q8A7V7","outer membrane-bounded periplasmic space [GO:0030288]; calcium ion binding [GO:0005509]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; nitrite reductase (cytochrome, ammonia-forming) activity [GO:0042279]; anaerobic electron transport chain [GO:0019645]; nitrate assimilation [GO:0042128]","COG3303",NA,NA,"Nitrogen metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1579","BT_1418","","(GenBank) quinol oxidase","Q8A7V6","integral component of membrane [GO:0016021]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]; anaerobic respiration [GO:0009061]","COG3005",NA,NA,"Microbial metabolism in diverse environments, Nitrogen metabolism, Metabolic pathways"
"1580","BT_1419",NA,NA,"Q8A7V5",NA,"COG1470",NA,NA,NA
"1581","BT_1420",NA,NA,"Q8A7V4","intrinsic component of cell outer membrane [GO:0031230]; siderophore uptake transmembrane transporter activity [GO:0015344]; siderophore transmembrane transport [GO:0044718]","COG4771",NA,NA,NA
"1582","BT_1421",NA,NA,"Q8A7V3","integral component of membrane [GO:0016021]","ENOG502ZUI7",NA,NA,NA
"1583","BT_1422",NA,NA,"Q8A7V2",NA,"COG3370",NA,NA,NA
"1584","BT_1423",NA,NA,"Q8A7V1",NA,"COG4405",NA,NA,NA
"1585","BT_1424",NA,NA,"Q8A7V0","DNA binding [GO:0003677]","COG0776","COG0776","","NA"
"1586","BT_1425",NA,NA,"Q8A7U9","integral component of external side of plasma membrane [GO:0071575]; cellular response to DNA damage stimulus [GO:0006974]","COG2968","COG2968","","NA"
"1587","BT_1426",NA,NA,"Q8A7U8",NA,"COG4332",NA,NA,NA
"1588","BT_1427",NA,NA,"Q8A7U7",NA,"ENOG502Z9CP",NA,NA,NA
"1589","BT_1428",NA,NA,"Q8A7U6","catalytic activity [GO:0003824]","COG1359","COG1359","","NA"
"1590","BT_1429",NA,NA,"Q8A7U5",NA,"COG3153","COG3871","","NA"
"1591","BT_1430",NA,NA,"Q8A7U4","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]","COG2207","COG2169","","NA"
"1592","BT_1431","","(GenBank) putative DNA polymerase III epsilon chain","Q8A7U3","cytosol [GO:0005829]; 3'-5' exonuclease activity [GO:0008408]; nucleic acid binding [GO:0003676]; DNA replication proofreading [GO:0045004]","COG0847",NA,NA,"DNA replication, Homologous recombination, Mismatch repair"
"1593","BT_1432","","(GenBank) mannonate dehydratase","Q8A7U2","ferrous iron binding [GO:0008198]; manganese ion binding [GO:0030145]; mannonate dehydratase activity [GO:0008927]; D-glucuronate catabolic process [GO:0042840]","COG1312",NA,NA,"Pentose and glucuronate interconversions, Metabolic pathways"
"1594","BT_1433",NA,NA,"Q8A7U1","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]","COG1028","COG1028","Fatty acid biosynthesis","NA"
"1595","BT_1434",NA,NA,"Q8A7U0","DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; regulation of transcription, DNA-templated [GO:0006355]","COG1879",NA,NA,NA
"1596","BT_1435",NA,NA,"Q8A7T9","integral component of membrane [GO:0016021]","ENOG50312SQ",NA,NA,NA
"1597","BT_1436",NA,NA,"Q8A7T8","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG2261",NA,NA,NA
"1598","BT_1437","","(GenBank) glycerate kinase family protein","Q8A7T7","glycerate kinase activity [GO:0008887]; organic acid phosphorylation [GO:0031388]","COG1929","COG1929","Non-phosphorylated Entner-Doudoroff pathway","Biosynthesis of secondary metabolites, Metabolic pathways, Glycine, serine and threonine metabolism, Microbial metabolism in diverse environments, Glycerolipid metabolism, Glyoxylate and dicarboxylate metabolism"
"1599","BT_1438",NA,NA,"Q8A7T6","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","COG2271","COG2814","","NA"
"1600","BT_1439",NA,NA,"Q8A7T5","cell outer membrane [GO:0009279]","COG1834",NA,NA,NA
"1601","BT_1440",NA,NA,"Q8A7T4","cell outer membrane [GO:0009279]; extracellular space [GO:0005615]; metallocarboxypeptidase activity [GO:0004181]; peptide metabolic process [GO:0006518]; protein processing [GO:0016485]","COG1629",NA,NA,NA
"1602","BT_1440",NA,NA,"Q8A7T4","cell outer membrane [GO:0009279]; extracellular space [GO:0005615]; metallocarboxypeptidase activity [GO:0004181]; peptide metabolic process [GO:0006518]; protein processing [GO:0016485]","COG4206",NA,NA,NA
"1603","BT_1441",NA,NA,"Q8A7T3",NA,"COG5571",NA,NA,NA
"1604","BT_1442","","(GenBank) adenosylmethionine-8-amino-7-oxononanoate aminotransferase","Q8A7T2","cytoplasm [GO:0005737]; 2 iron, 2 sulfur cluster binding [GO:0051537]; 4 iron, 4 sulfur cluster binding [GO:0051539]; adenosylmethionine-8-amino-7-oxononanoate transaminase activity [GO:0004015]; biotin synthase activity [GO:0004076]; iron ion binding [GO:0005506]; pyridoxal phosphate binding [GO:0030170]; biotin biosynthetic process [GO:0009102]","COG0502","COG0502","Biotin biosynthesis","Metabolic pathways, Biotin metabolism, Biosynthesis of cofactors"
"1605","BT_1442","","(GenBank) adenosylmethionine-8-amino-7-oxononanoate aminotransferase","Q8A7T2","cytoplasm [GO:0005737]; 2 iron, 2 sulfur cluster binding [GO:0051537]; 4 iron, 4 sulfur cluster binding [GO:0051539]; adenosylmethionine-8-amino-7-oxononanoate transaminase activity [GO:0004015]; biotin synthase activity [GO:0004076]; iron ion binding [GO:0005506]; pyridoxal phosphate binding [GO:0030170]; biotin biosynthetic process [GO:0009102]","COG0161","COG0502","Biotin biosynthesis","Metabolic pathways, Biotin metabolism, Biosynthesis of cofactors"
"1606","BT_1443","","(GenBank) 8-amino-7-oxononanoate synthase","Q8A7T1","8-amino-7-oxononanoate synthase activity [GO:0008710]; pyridoxal phosphate binding [GO:0030170]; biotin biosynthetic process [GO:0009102]","COG0156",NA,NA,"Biotin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1607","BT_1444","","(GenBank) putative biotin synthesis-related fusion protein","Q8A7T0",NA,"COG2830","COG2830","","Biotin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1608","BT_1445","","(GenBank) putative biotin synthesis protein bioC","Q8A7S9","carboxyl-O-methyltransferase activity [GO:0010340]; malonyl-CoA methyltransferase activity [GO:0102130]; biotin biosynthetic process [GO:0009102]; methylation [GO:0032259]","COG2226","COG2226","Biotin biosynthesis","Metabolic pathways, Biosynthesis of cofactors, Biotin metabolism"
"1609","BT_1446","","(GenBank) dethiobiotin synthetase","Q8A7S8","cytosol [GO:0005829]; ATP binding [GO:0005524]; dethiobiotin synthase activity [GO:0004141]; magnesium ion binding [GO:0000287]; biotin biosynthetic process [GO:0009102]","COG0132",NA,NA,"Biosynthesis of cofactors, Metabolic pathways, Biotin metabolism"
"1610","BT_1447",NA,NA,"Q8A7S7","phosphorelay sensor kinase activity [GO:0000155]","COG0745","COG0784","","NA"
"1611","BT_1447",NA,NA,"Q8A7S7","phosphorelay sensor kinase activity [GO:0000155]","COG2205","COG0784","","NA"
"1612","BT_1447",NA,NA,"Q8A7S7","phosphorelay sensor kinase activity [GO:0000155]","COG0745","COG0642","","NA"
"1613","BT_1447",NA,NA,"Q8A7S7","phosphorelay sensor kinase activity [GO:0000155]","COG2205","COG0642","","NA"
"1614","BT_1447",NA,NA,"Q8A7S7","phosphorelay sensor kinase activity [GO:0000155]","COG0745","COG2202","","NA"
"1615","BT_1447",NA,NA,"Q8A7S7","phosphorelay sensor kinase activity [GO:0000155]","COG2205","COG2202","","NA"
"1616","BT_1448",NA,NA,"Q8A7S6",NA,"COG4770","COG0511","Fatty acid biosynthesis","NA"
"1617","BT_1449","","(GenBank) biotin carboxylase","Q8A7S5","acetyl-CoA carboxylase activity [GO:0003989]; ATP binding [GO:0005524]; biotin carboxylase activity [GO:0004075]; metal ion binding [GO:0046872]; fatty acid biosynthetic process [GO:0006633]; malonyl-CoA biosynthetic process [GO:2001295]","COG0439",NA,NA,"Fatty acid biosynthesis, Pyruvate metabolism, Microbial metabolism in diverse environments, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Fatty acid metabolism"
"1618","BT_1450","","(GenBank) propionyl-CoA carboxylase beta chain","Q8A7S4","acetyl-CoA carboxylase complex [GO:0009317]; propionyl-CoA carboxylase activity [GO:0004658]","COG4799",NA,NA,"Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Propanoate metabolism, Metabolic pathways, Valine, leucine and isoleucine degradation, Glyoxylate and dicarboxylate metabolism, Carbon metabolism"
"1619","BT_1451",NA,NA,"Q8A7S3",NA,"COG2885",NA,NA,NA
"1620","BT_1452",NA,NA,"Q8A7S2","cell outer membrane [GO:0009279]","COG2885","COG2885","","NA"
"1621","BT_1453",NA,NA,"Q8A7S1","integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; lactate transmembrane transporter activity [GO:0015129]; solute:proton symporter activity [GO:0015295]; electron transport chain [GO:0022900]","COG1620",NA,NA,NA
"1622","BT_1454",NA,NA,"Q8A7S0","translation release factor activity [GO:0003747]","COG1186","COG1186","Translation factors","NA"
"1623","BT_1455",NA,NA,"Q8A7R9","DNA ligase activity [GO:0003909]; GTP binding [GO:0005525]; manganese ion binding [GO:0030145]; RNA ligase activity [GO:0008452]; DNA repair [GO:0006281]; RNA repair [GO:0042245]; tRNA processing [GO:0008033]","COG1690",NA,NA,NA
"1624","BT_1456",NA,NA,"Q8A7R8","cytoplasm [GO:0005737]; cytosol [GO:0005829]; oxidoreductase activity [GO:0016491]; protein-disulfide reductase activity [GO:0015035]; cell redox homeostasis [GO:0045454]; glycerol ether metabolic process [GO:0006662]","COG3118",NA,NA,NA
"1625","BT_1457",NA,NA,"Q8A7R7","cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; DNA-binding transcription activator activity [GO:0001216]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; regulation of transcription, DNA-templated [GO:0006355]","COG3279",NA,NA,NA
"1626","BT_1458",NA,NA,"Q8A7R6","integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]","COG2972",NA,NA,NA
"1627","BT_1459",NA,NA,"Q8A7R5","integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]","COG2972",NA,NA,NA
"1628","BT_1460",NA,NA,"Q8A7R4","integral component of membrane [GO:0016021]","COG1629",NA,NA,NA
"1629","BT_1461",NA,NA,"Q8A7R3",NA,"ENOG5032XGQ",NA,NA,NA
"1630","BT_1462",NA,NA,"Q8A7R2","integral component of membrane [GO:0016021]","ENOG5033RYU",NA,NA,NA
"1631","BT_1463",NA,NA,"Q8A7R1","galactoside O-acetyltransferase activity [GO:0008870]","COG0110",NA,NA,NA
"1632","BT_1464",NA,NA,"Q8A7R0","N-acetyltransferase activity [GO:0008080]","COG1246","COG1246","Arginine biosynthesis","NA"
"1633","BT_1465",NA,NA,"Q8A7Q9","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","COG0577","COG0577","","NA, NA"
"1634","BT_1466",NA,NA,"Q8A7Q8","plasma membrane [GO:0005886]; ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]; transmembrane transport [GO:0055085]","COG1136","COG1136","","NA"
"1635","BT_1467",NA,NA,"Q8A7Q7","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","COG0845",NA,NA,NA
"1636","BT_1468",NA,NA,"Q8A7Q6","efflux pump complex [GO:1990281]; efflux transmembrane transporter activity [GO:0015562]; porin activity [GO:0015288]","COG1538",NA,NA,NA
"1637","BT_1469",NA,NA,"Q8A7Q5","ATP binding [GO:0005524]; sequence-specific DNA binding [GO:0043565]; phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]","COG2204","COG2204","","NA"
"1638","BT_1470",NA,NA,"Q8A7Q4","integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]","COG5000",NA,NA,NA
"1639","BT_1471",NA,NA,"Q8A7Q3","integral component of membrane [GO:0016021]","COG0628","COG0628","","NA"
"1640","BT_1472",NA,NA,"Q8A7Q2","integral component of membrane [GO:0016021]; transferase activity [GO:0016740]","COG1215",NA,NA,NA
"1641","BT_1473",NA,NA,"Q8A7Q1","cytoplasm [GO:0005737]; acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]; N-acetyltransferase activity [GO:0008080]; N-terminal protein amino acid acetylation [GO:0006474]","COG0456","COG0456","","NA"
"1642","BT_1474",NA,NA,"Q8A7Q0","ATP binding [GO:0005524]; D-alanine-D-alanine ligase activity [GO:0008716]; metal ion binding [GO:0046872]; phosphoribosylaminoimidazolesuccinocarboxamide synthase activity [GO:0004639]; 'de novo' IMP biosynthetic process [GO:0006189]","COG0189",NA,NA,NA
"1643","BT_1475","","(GenBank) ABC transporter, permease protein","Q8A7P9","integral component of membrane [GO:0016021]; plasma membrane protein complex [GO:0098797]; lipoprotein localization to outer membrane [GO:0044874]","COG4591",NA,NA,"ABC transporters"
"1644","BT_1476","","(GenBank) aspartate aminotransferase","Q8A7P8","pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; biosynthetic process [GO:0009058]; cellular amino acid metabolic process [GO:0006520]","COG0436","COG0436","Isoleucine, leucine, valine biosynthesis","Arginine and proline metabolism, Phenylalanine metabolism, Tyrosine metabolism, Cysteine and methionine metabolism, Metabolic pathways, Phenylalanine, tyrosine and tryptophan biosynthesis, Alanine, aspartate and glutamate metabolism, Biosynthesis of amino acids, Biosynthesis of secondary metabolites, Novobiocin biosynthesis, 2-Oxocarboxylic acid metabolism, Arginine biosynthesis"
"1645","BT_1477",NA,NA,"Q8A7P7","cytoplasm [GO:0005737]; intramolecular oxidoreductase activity, interconverting aldoses and ketoses [GO:0016861]; monosaccharide metabolic process [GO:0005996]","COG2407",NA,NA,NA
"1646","BT_1478","","(GenBank) putative histidinol-phosphatase","Q8A7P6","histidinol-phosphatase activity [GO:0004401]; histidine biosynthetic process [GO:0000105]","COG1387","COG1387","Histidine biosynthesis","Metabolic pathways, Histidine metabolism, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1647","BT_1479",NA,NA,"Q8A7P5","ATP binding [GO:0005524]; DNA binding [GO:0003677]","COG0488","COG0488","","NA"
"1648","BT_1480",NA,NA,"Q8A7P4",NA,"ENOG5033Q7U",NA,NA,NA
"1649","BT_1481",NA,NA,"Q8A7P3","integral component of membrane [GO:0016021]","COG0467",NA,NA,NA
"1650","BT_1482",NA,NA,"Q8A7P2","cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; DNA-binding transcription activator activity [GO:0001216]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]","COG0745",NA,NA,NA
"1651","BT_1483",NA,NA,"Q8A7P1","integral component of plasma membrane [GO:0005887]; histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]; protein autophosphorylation [GO:0046777]","COG5002",NA,NA,NA
"1652","BT_1484",NA,NA,"Q8A7P0",NA,"COG1672",NA,NA,NA
"1653","BT_1485",NA,NA,"Q8A7N9",NA,"COG0526",NA,NA,NA
"1654","BT_1486",NA,NA,"Q8A7N8",NA,"COG3292",NA,NA,NA
"1655","BT_1487",NA,NA,"Q8A7N7","metal ion binding [GO:0046872]","COG3292",NA,NA,NA
"1656","BT_1488",NA,NA,"Q8A7N6",NA,"COG3291",NA,NA,NA
"1657","BT_1489",NA,NA,"Q8A7N5","intrinsic component of cell outer membrane [GO:0031230]; siderophore uptake transmembrane transporter activity [GO:0015344]; siderophore transmembrane transport [GO:0044718]","COG4206",NA,NA,NA
"1658","BT_1490",NA,NA,"Q8A7N4",NA,"COG3391",NA,NA,NA
"1659","BT_1491",NA,NA,"Q8A7N3",NA,"COG3291",NA,NA,NA
"1660","BT_1492","","(GenBank) tyrosine phenol-lyase","Q8A7N2","carbon-carbon lyase activity [GO:0016830]; aromatic amino acid family metabolic process [GO:0009072]","COG3033",NA,NA,"Tryptophan metabolism, Metabolic pathways"
